Country_region,0,1,2,3,4,5,6,7,8,9,10,11
Kyrgyzstan,-14.899999999999995,-10.849999999999998,2.6000000000000014,7.450000000000003,10.75,14.550000000000004,18.700000000000003,17.800000000000004,13.25,6.800000000000001,-3.1999999999999993,-10.249999999999996
Laos,18.550000000000004,18.650000000000006,22.000000000000007,23.85000000000001,25.400000000000006,25.650000000000006,25.550000000000004,25.500000000000007,25.550000000000004,24.20000000000001,22.050000000000004,20.20000000000001
Latvia,-3.4499999999999957,-6.699999999999996,-3.299999999999997,7.950000000000006,15.800000000000004,16.500000000000007,20.650000000000006,18.6,14.550000000000004,7.450000000000003,2.7500000000000036,-3.099999999999998
Lebanon,5.5000000000000036,8.700000000000003,12.450000000000003,14.800000000000004,19.200000000000003,22.5,24.250000000000007,24.400000000000006,22.050000000000004,17.400000000000006,11.650000000000006,7.550000000000004
Lesotho,17.85000000000001,17.1,15.450000000000003,12.800000000000004,8.850000000000001,6.050000000000001,6.149999999999999,7.600000000000005,10.900000000000006,14.649999999999999,15.350000000000001,18.35
Liberia,26.150000000000006,26.5,26.750000000000007,27.050000000000004,26.6,25.900000000000006,24.550000000000004,24.250000000000007,24.900000000000006,25.900000000000006,27.05000000000001,25.500000000000007
Libya,10.850000000000009,13.70000000000001,17.20000000000001,21.750000000000007,24.85,28.45000000000001,28.800000000000004,31.250000000000007,26.75,23.35,17.700000000000003,12.20000000000001
Liechtenstein,0.9000000000000021,-4.799999999999997,-0.5499999999999972,7.300000000000004,10.550000000000004,13.500000000000007,15.750000000000007,15.70000000000001,12.550000000000004,8.400000000000006,3.2500000000000036,-0.1999999999999993
Lithuania,-1.9499999999999957,-5.599999999999998,-2.299999999999997,9.700000000000003,16.900000000000006,17.650000000000006,19.900000000000006,19.300000000000004,15.149999999999999,8.850000000000001,2.8000000000000007,-1.25
Luxembourg,5.149999999999999,1.25,3.9500000000000064,12.100000000000001,14.800000000000004,18.000000000000007,21.150000000000006,19.6,15.250000000000007,11.350000000000001,5.950000000000006,4.300000000000004
MS Zaandam,--,--,--,--,--,--,--,--,--,--,--,--
Madagascar,20.650000000000006,20.450000000000003,21.000000000000007,19.20000000000001,17.95000000000001,16.250000000000007,14.700000000000003,16.700000000000003,18.45000000000001,19.85,20.6,21.750000000000007
Malawi,24.85000000000001,25.35000000000001,25.1,25.0,23.70000000000001,21.250000000000007,20.650000000000006,22.250000000000007,25.000000000000007,25.85000000000001,26.450000000000003,25.400000000000006
Malaysia,25.150000000000006,26.45000000000001,27.45000000000001,27.35000000000001,27.25,27.000000000000007,27.30000000000001,27.35000000000001,26.400000000000006,26.650000000000006,27.800000000000004,26.45000000000001
Maldives,--,--,--,--,--,--,--,--,--,--,--,--
Mali,20.300000000000004,24.050000000000004,28.700000000000003,31.900000000000006,34.150000000000006,35.900000000000006,32.900000000000006,31.050000000000004,31.750000000000007,30.85,26.800000000000004,21.250000000000007
Malta,14.550000000000004,12.450000000000003,15.100000000000001,17.950000000000003,20.0,23.750000000000007,27.500000000000007,26.450000000000003,25.800000000000004,21.750000000000007,18.35,15.050000000000004
Marshall Islands,--,--,--,--,--,--,--,--,--,--,--,--
Mauritania,16.900000000000006,19.6,24.900000000000006,26.6,29.60000000000001,33.50000000000001,34.60000000000001,34.00000000000001,32.550000000000004,28.950000000000003,24.20000000000001,19.750000000000007
Mauritius,23.650000000000006,24.150000000000006,23.650000000000006,22.55000000000001,21.10000000000001,19.800000000000004,18.0,17.700000000000003,18.450000000000003,19.200000000000003,21.35000000000001,22.85000000000001
Mexico,11.000000000000004,15.149999999999999,16.500000000000007,18.550000000000004,22.150000000000006,22.900000000000006,21.45000000000001,21.200000000000003,19.050000000000004,16.35000000000001,13.250000000000007,11.950000000000006
Moldova,-0.7999999999999972,-1.4499999999999993,0.9000000000000057,14.000000000000007,18.400000000000006,20.750000000000007,21.60000000000001,22.85,16.900000000000006,12.150000000000006,3.5500000000000007,-0.6999999999999993
Monaco,11.400000000000006,6.850000000000001,10.649999999999999,16.200000000000003,18.35,22.500000000000007,25.800000000000004,26.050000000000004,22.700000000000003,18.1,13.250000000000007,10.549999999999997
Mongolia,-20.7,-15.45,-1.1999999999999993,4.149999999999999,12.600000000000001,17.500000000000007,16.85000000000001,16.150000000000006,8.000000000000004,1.6499999999999986,-8.249999999999996,-18.849999999999998
Montenegro,3.950000000000003,2.350000000000005,6.450000000000003,14.400000000000006,18.60000000000001,20.050000000000004,21.800000000000004,22.950000000000003,18.6,14.700000000000003,8.850000000000001,3.700000000000003
Morocco,10.050000000000004,9.700000000000006,14.400000000000006,16.800000000000004,19.550000000000004,23.800000000000004,26.900000000000006,28.900000000000006,25.400000000000006,20.1,13.950000000000003,11.600000000000001
Mozambique,27.750000000000007,28.000000000000007,27.150000000000006,26.200000000000003,24.80000000000001,22.500000000000007,21.550000000000004,23.450000000000003,25.35,25.750000000000007,26.35000000000001,27.550000000000004
Namibia,25.500000000000007,24.400000000000006,22.700000000000003,20.60000000000001,16.5,13.600000000000009,13.850000000000009,14.500000000000007,17.950000000000003,23.150000000000006,24.050000000000004,25.35
Nepal,13.150000000000006,16.050000000000004,19.60000000000001,22.400000000000006,24.400000000000006,25.650000000000006,26.050000000000004,25.800000000000004,25.150000000000006,21.050000000000004,17.250000000000007,12.500000000000007
Netherlands_Aruba,27.200000000000003,26.450000000000003,27.150000000000006,27.800000000000004,28.450000000000003,29.250000000000007,29.050000000000004,29.750000000000007,29.800000000000004,29.150000000000006,28.55000000000001,27.150000000000006
"Netherlands_Bonaire, Sint Eustatius and Saba",27.400000000000006,26.750000000000007,27.500000000000007,28.150000000000006,28.500000000000007,29.300000000000004,29.150000000000006,29.550000000000004,29.80000000000001,29.250000000000007,28.85,27.45000000000001
Netherlands_Curacao,27.0,26.250000000000007,27.000000000000007,27.650000000000006,27.900000000000006,28.75,28.650000000000006,29.10000000000001,29.300000000000004,28.70000000000001,28.400000000000006,27.000000000000007
Netherlands_Sint Maarten,25.650000000000006,25.050000000000004,25.55000000000001,26.050000000000004,25.80000000000001,26.800000000000004,27.150000000000006,27.400000000000006,27.550000000000004,27.200000000000003,26.550000000000004,25.85000000000001
Netherlands,6.300000000000001,3.75,4.350000000000001,12.149999999999999,14.850000000000001,17.250000000000007,20.700000000000003,18.95000000000001,15.100000000000009,12.150000000000006,6.800000000000004,5.800000000000001
New Zealand,19.0,18.0,16.800000000000004,13.700000000000003,12.300000000000004,9.800000000000004,9.700000000000003,10.100000000000001,10.650000000000006,11.850000000000001,13.750000000000007,16.5
Nicaragua,23.60000000000001,24.200000000000003,25.000000000000007,25.900000000000006,26.550000000000004,25.85000000000001,25.85,25.300000000000004,26.050000000000004,25.800000000000004,25.200000000000003,24.250000000000007
Niger,19.4,24.85000000000001,28.500000000000007,32.30000000000001,33.85,34.300000000000004,32.050000000000004,30.500000000000007,31.45000000000001,29.900000000000006,25.500000000000007,20.250000000000007
Nigeria,24.6,28.45000000000001,29.10000000000001,29.400000000000006,27.750000000000007,25.900000000000006,24.700000000000003,24.60000000000001,26.45000000000001,25.300000000000004,26.10000000000001,24.650000000000006
North Macedonia,2.5,3.650000000000002,8.600000000000001,15.650000000000006,19.550000000000004,22.050000000000004,24.300000000000004,25.35,20.5,14.899999999999999,8.25,1.7500000000000036
Norway,-6.7499999999999964,-8.349999999999998,-6.4999999999999964,1.3500000000000014,9.05,10.900000000000006,14.550000000000004,11.100000000000009,7.600000000000001,2.2500000000000036,-1.9999999999999964,-5.849999999999998
Oman,20.400000000000006,23.60000000000001,26.700000000000003,32.300000000000004,35.35,38.45000000000001,39.35,39.050000000000004,35.25000000000001,31.250000000000007,28.30000000000001,23.400000000000006
Pakistan,9.450000000000003,12.450000000000003,18.60000000000001,23.650000000000006,27.700000000000003,30.35000000000001,28.80000000000001,28.5,26.70000000000001,21.35000000000001,16.300000000000004,10.200000000000003
Panama,22.500000000000007,22.750000000000007,23.550000000000004,23.900000000000006,23.450000000000003,22.950000000000003,23.1,22.95000000000001,22.95000000000001,22.60000000000001,22.85000000000001,22.950000000000003
Papua New Guinea,17.800000000000004,17.950000000000003,17.85,17.900000000000006,17.700000000000003,16.6,16.800000000000004,16.500000000000007,16.85,17.250000000000007,17.700000000000003,18.450000000000003
Paraguay,27.800000000000004,27.6,26.000000000000007,26.400000000000006,22.450000000000003,17.700000000000003,18.400000000000006,18.250000000000007,24.150000000000006,24.900000000000006,26.900000000000006,28.10000000000001
Peru,26.000000000000007,26.550000000000004,26.60000000000001,26.650000000000006,26.5,26.150000000000006,26.550000000000004,26.30000000000001,27.200000000000003,26.200000000000003,26.80000000000001,26.10000000000001
Philippines,--,--,--,--,--,--,--,--,--,--,--,--
Poland,0.40000000000000213,-3.8499999999999943,1.3000000000000007,13.899999999999999,17.500000000000007,19.050000000000004,21.000000000000007,21.550000000000004,16.400000000000006,11.250000000000007,4.650000000000002,0.9000000000000021
Portugal,10.600000000000001,9.950000000000003,12.25,14.750000000000007,17.250000000000007,20.6,22.500000000000007,24.700000000000003,23.500000000000007,17.800000000000004,13.200000000000003,11.450000000000003
Qatar,17.200000000000003,18.75,24.35000000000001,26.800000000000004,32.35000000000001,36.75,37.300000000000004,37.1,34.75000000000001,30.60000000000001,23.35,19.85000000000001
Romania,-1.3999999999999986,-2.0999999999999943,1.3000000000000043,12.600000000000001,16.4,17.900000000000006,18.60000000000001,20.800000000000004,15.200000000000003,11.000000000000007,3.350000000000005,-2.1999999999999957
Russia,-28.599999999999998,-26.849999999999998,-15.549999999999997,-3.9499999999999957,3.9499999999999993,16.200000000000003,13.250000000000007,12.700000000000003,4.7500000000000036,-1.2499999999999964,-21.2,-28.699999999999996
Rwanda,19.750000000000007,19.900000000000006,18.6,19.800000000000004,19.500000000000007,18.900000000000006,19.250000000000007,20.050000000000004,20.15,19.750000000000007,20.700000000000003,19.950000000000003
Saint Kitts and Nevis,23.300000000000004,22.750000000000007,23.45000000000001,24.20000000000001,24.30000000000001,25.25,25.550000000000004,25.650000000000006,25.60000000000001,25.300000000000004,24.6,23.800000000000004
Saint Lucia,24.900000000000006,24.25,25.1,25.700000000000003,25.950000000000003,26.35,26.60000000000001,26.650000000000006,27.050000000000004,26.250000000000007,26.000000000000007,25.200000000000003
Saint Vincent and the Grenadines,26.60000000000001,26.150000000000006,26.800000000000004,27.400000000000006,27.650000000000006,27.800000000000004,27.950000000000003,28.10000000000001,28.650000000000006,27.950000000000003,27.700000000000003,27.050000000000004
Samoa,--,--,--,--,--,--,--,--,--,--,--,--
San Marino,6.800000000000004,2.5500000000000007,7.300000000000001,14.750000000000007,18.450000000000003,21.700000000000003,24.0,24.900000000000006,20.450000000000003,15.900000000000006,10.5,5.650000000000006
Sao Tome and Principe,23.750000000000007,24.500000000000007,24.70000000000001,24.250000000000007,23.900000000000006,23.300000000000004,22.35000000000001,22.550000000000004,23.300000000000004,23.70000000000001,24.1,23.95000000000001
Saudi Arabia,16.000000000000007,19.900000000000006,24.45000000000001,26.700000000000003,32.650000000000006,36.05000000000001,36.650000000000006,36.55000000000001,34.35000000000001,29.050000000000004,21.400000000000006,18.700000000000003
Senegal,23.1,25.250000000000007,30.900000000000006,31.000000000000007,31.250000000000007,30.500000000000007,28.35,27.900000000000006,27.550000000000004,28.400000000000006,27.750000000000007,25.500000000000007
Serbia,3.5500000000000007,1.6500000000000021,5.400000000000006,14.600000000000001,18.85,20.650000000000006,21.650000000000006,23.25,18.20000000000001,13.70000000000001,7.850000000000001,1.9000000000000021
Seychelles,25.900000000000006,26.60000000000001,26.900000000000006,27.800000000000004,27.450000000000003,25.85,24.95000000000001,25.150000000000006,25.650000000000006,26.5,26.700000000000003,26.60000000000001
Sierra Leone,24.85000000000001,26.450000000000003,28.700000000000003,28.150000000000006,26.950000000000003,26.400000000000006,25.200000000000003,24.900000000000006,26.000000000000007,25.950000000000003,26.750000000000007,26.25
Singapore,26.400000000000006,27.250000000000007,27.800000000000004,28.05000000000001,28.000000000000007,28.0,28.400000000000006,28.400000000000006,27.450000000000003,27.6,27.55000000000001,27.300000000000004
Slovakia,-0.5499999999999972,-4.699999999999996,-1.5499999999999972,10.500000000000007,14.050000000000004,15.150000000000006,16.800000000000004,18.000000000000007,12.70000000000001,8.600000000000001,2.8500000000000014,-2.049999999999997
Slovenia,3.4000000000000057,-1.5499999999999972,3.600000000000005,13.500000000000007,17.400000000000006,19.550000000000004,21.0,21.75,16.85,11.75,6.449999999999999,1.2000000000000028
Solomon Islands,24.400000000000006,24.700000000000003,24.25,24.20000000000001,24.0,23.550000000000004,24.050000000000004,23.80000000000001,23.800000000000004,24.20000000000001,24.450000000000003,24.650000000000006
Somalia,26.450000000000003,28.35000000000001,29.450000000000003,27.900000000000006,28.60000000000001,29.05000000000001,27.75,27.450000000000003,28.900000000000006,28.700000000000003,26.900000000000006,26.700000000000003
South Africa,25.35,24.10000000000001,21.550000000000004,18.150000000000006,13.600000000000001,9.800000000000004,9.450000000000003,9.600000000000001,13.200000000000003,19.900000000000006,21.150000000000006,24.200000000000003
South Sudan,26.800000000000004,29.200000000000003,29.05000000000001,27.6,27.150000000000006,26.250000000000007,25.750000000000007,25.750000000000007,26.500000000000007,27.85000000000001,27.700000000000003,27.250000000000007
Spain,6.850000000000001,6.150000000000002,9.650000000000006,12.600000000000001,16.300000000000004,21.6,25.000000000000007,26.050000000000004,22.25,15.050000000000004,9.600000000000001,7.350000000000005
Sri Lanka,24.800000000000004,25.200000000000003,27.35,27.700000000000003,27.25,27.300000000000004,28.000000000000007,28.1,28.150000000000006,26.10000000000001,25.750000000000007,25.250000000000007
Sudan,22.200000000000003,28.200000000000003,29.300000000000004,30.450000000000003,32.400000000000006,29.950000000000003,28.1,27.200000000000003,28.05000000000001,30.000000000000007,26.85000000000001,23.10000000000001
Suriname,25.75,25.300000000000004,25.950000000000003,25.750000000000007,25.800000000000004,26.000000000000007,26.45000000000001,27.700000000000003,27.800000000000004,30.000000000000007,28.450000000000003,25.85
Sweden,-1.2999999999999972,-5.399999999999995,-3.099999999999998,5.100000000000001,12.550000000000004,14.650000000000006,19.85000000000001,17.0,12.800000000000004,7.500000000000007,4.050000000000004,0.5000000000000036
Switzerland,1.100000000000005,-4.599999999999998,-1.1999999999999957,6.500000000000007,9.500000000000007,12.649999999999999,15.300000000000004,15.550000000000004,11.800000000000004,7.900000000000006,2.6500000000000057,-0.04999999999999716
Syria,8.899999999999999,12.550000000000004,17.050000000000004,20.250000000000007,24.650000000000006,29.10000000000001,31.900000000000006,31.35,28.150000000000006,22.550000000000004,14.050000000000004,9.950000000000003
Taiwan*,11.000000000000007,11.75,15.000000000000007,17.500000000000007,20.60000000000001,20.700000000000003,21.1,20.85,20.900000000000006,17.700000000000003,16.700000000000003,13.5
Tajikistan,-9.25,-9.199999999999996,-1.8499999999999943,1.6500000000000021,5.700000000000003,9.950000000000003,15.600000000000009,15.200000000000003,9.950000000000003,2.4500000000000064,-4.099999999999998,-7.699999999999999
Tanzania,23.1,23.900000000000006,22.450000000000003,20.85,20.0,20.550000000000004,19.5,20.65,22.400000000000006,22.900000000000006,23.950000000000003,24.400000000000006
Thailand,25.750000000000007,26.60000000000001,29.400000000000006,29.6,29.20000000000001,29.050000000000004,28.45000000000001,27.900000000000006,28.300000000000004,28.400000000000006,27.650000000000006,26.900000000000006
Timor-Leste,21.1,21.300000000000004,21.95000000000001,21.300000000000004,19.75,18.950000000000003,18.650000000000006,18.500000000000007,20.150000000000006,21.650000000000006,22.450000000000003,23.1
Togo,26.400000000000006,28.60000000000001,28.20000000000001,27.550000000000004,26.85000000000001,25.300000000000004,24.500000000000007,24.10000000000001,24.95000000000001,25.85000000000001,27.000000000000007,26.400000000000006
Trinidad and Tobago,24.150000000000006,23.900000000000006,24.800000000000004,25.400000000000006,25.6,25.25,25.250000000000007,25.400000000000006,25.800000000000004,25.550000000000004,25.35,24.55000000000001
Tunisia,13.45000000000001,13.050000000000004,17.900000000000006,21.85000000000001,23.85000000000001,28.150000000000006,33.050000000000004,30.400000000000006,29.700000000000003,23.450000000000003,17.800000000000004,13.300000000000004
Turkey,0.9499999999999993,3.75,8.250000000000004,12.600000000000001,14.950000000000003,17.800000000000004,20.750000000000007,21.35,17.900000000000006,13.000000000000007,7.600000000000001,2.0500000000000043
US,-1.9999999999999964,-2.6999999999999957,5.750000000000007,7.450000000000003,19.800000000000004,24.400000000000006,24.750000000000007,23.35,20.4,10.200000000000003,2.200000000000003,-1.5999999999999979
Uganda,23.950000000000003,24.400000000000006,23.300000000000004,24.150000000000006,24.200000000000003,22.400000000000006,22.85,21.650000000000006,22.800000000000004,23.6,25.35000000000001,24.300000000000004
Ukraine,-3.049999999999997,-3.599999999999998,-0.7499999999999964,12.550000000000004,17.35,21.000000000000007,21.500000000000007,23.70000000000001,17.25,12.350000000000009,2.1000000000000014,-1.4499999999999957
United Arab Emirates,17.300000000000004,21.150000000000006,23.500000000000007,28.60000000000001,33.25000000000001,36.400000000000006,37.60000000000001,37.95,35.550000000000004,30.45000000000001,25.70000000000001,21.000000000000007
United Kingdom_Anguilla,26.150000000000006,25.650000000000006,26.10000000000001,26.550000000000004,26.20000000000001,27.150000000000006,27.5,27.85000000000001,28.000000000000007,27.700000000000003,27.05000000000001,26.30000000000001
United Kingdom_Bermuda,18.5,19.650000000000006,18.050000000000004,20.25,23.550000000000004,25.35,26.10000000000001,27.35,26.450000000000003,23.750000000000007,22.10000000000001,19.800000000000004
United Kingdom_British Virgin Islands,24.30000000000001,23.700000000000003,24.200000000000003,25.000000000000007,25.10000000000001,26.300000000000004,26.650000000000006,26.60000000000001,26.85000000000001,26.150000000000006,25.45000000000001,24.650000000000006
United Kingdom_Cayman Islands,24.650000000000006,26.30000000000001,25.70000000000001,27.200000000000003,27.450000000000003,28.500000000000007,29.150000000000006,28.950000000000003,28.750000000000007,28.200000000000003,27.300000000000004,26.25
United Kingdom_Channel Islands,--,--,--,--,--,--,--,--,--,--,--,--
United Kingdom_Falkland Islands (Malvinas),--,--,--,--,--,--,--,--,--,--,--,--
United Kingdom_Gibraltar,13.350000000000001,11.800000000000004,14.100000000000001,15.950000000000003,17.700000000000003,20.750000000000007,22.85000000000001,25.550000000000004,24.10000000000001,19.45000000000001,15.900000000000006,14.900000000000006
United Kingdom_Isle of Man,4.649999999999999,2.4500000000000064,3.200000000000003,7.400000000000006,10.700000000000003,13.300000000000004,15.0,13.650000000000006,11.000000000000007,9.0,7.550000000000004,7.050000000000004
United Kingdom_Montserrat,24.400000000000006,23.85000000000001,24.550000000000004,25.300000000000004,25.35000000000001,26.25,26.400000000000006,26.550000000000004,26.700000000000003,26.30000000000001,25.700000000000003,24.80000000000001
United Kingdom_Turks and Caicos Islands,--,--,--,--,--,--,--,--,--,--,--,--
United Kingdom,3.200000000000003,1.8500000000000014,2.1999999999999993,6.5000000000000036,10.300000000000004,12.900000000000006,14.700000000000003,13.100000000000001,10.450000000000003,8.300000000000004,6.350000000000005,5.400000000000006
Uruguay,24.95000000000001,23.80000000000001,21.500000000000007,21.650000000000006,15.900000000000006,10.350000000000001,11.050000000000004,11.850000000000009,16.85,17.700000000000003,21.450000000000003,22.1
Uzbekistan,-0.5499999999999972,0.6499999999999986,10.149999999999999,14.700000000000003,21.1,27.400000000000006,32.300000000000004,28.10000000000001,22.300000000000004,13.800000000000004,4.400000000000006,1.100000000000005
Vanuatu,25.5,25.250000000000007,25.35000000000001,25.05000000000001,23.950000000000003,22.95000000000001,23.500000000000007,23.5,23.550000000000004,24.650000000000006,25.1,25.900000000000006
Venezuela,27.25,27.80000000000001,28.800000000000004,28.400000000000006,26.70000000000001,26.1,25.800000000000004,26.1,26.550000000000004,27.050000000000004,27.70000000000001,27.200000000000003
Vietnam,19.750000000000007,19.9,22.550000000000004,23.300000000000004,24.35000000000001,23.85000000000001,22.950000000000003,22.70000000000001,23.250000000000007,23.1,22.05000000000001,21.300000000000004
West Bank and Gaza,9.150000000000006,12.0,15.050000000000004,16.800000000000004,21.200000000000003,23.550000000000004,25.150000000000006,24.750000000000007,23.700000000000003,20.800000000000004,15.150000000000006,10.75
Yemen,16.85,21.300000000000004,23.85000000000001,27.60000000000001,28.10000000000001,30.60000000000001,32.900000000000006,31.400000000000006,29.000000000000007,23.550000000000004,22.200000000000003,18.9
Zambia,21.5,21.250000000000007,21.10000000000001,20.400000000000006,18.500000000000007,15.600000000000001,15.300000000000004,18.300000000000004,22.650000000000006,22.300000000000004,21.35000000000001,20.250000000000007
Zimbabwe,22.45000000000001,22.35,21.800000000000004,20.450000000000003,17.900000000000006,15.600000000000001,14.900000000000006,18.85000000000001,22.35000000000001,23.050000000000004,22.400000000000006,22.700000000000003
